      Step     Time          Energy         fmax
BFGS:   18 14:06:20       -4.099524        0.9624
BFGS:   19 14:06:21       -4.317579        1.2320
BFGS:   20 14:06:21       -4.345523        1.1235
BFGS:   21 14:06:21       -4.409766        0.5378
BFGS:   22 14:06:21       -4.423720        0.3600
BFGS:   23 14:06:21       -4.432349        0.2908
BFGS:   24 14:06:21       -4.441886        0.2666
BFGS:   25 14:06:21       -4.454352        0.2557
BFGS:   26 14:06:21       -4.462135        0.3292
BFGS:   27 14:06:22       -4.467122        0.3330
BFGS:   28 14:06:22       -4.476549        0.3143
BFGS:   29 14:06:22       -4.496721        0.3530
BFGS:   30 14:06:22       -4.531430        0.6268
BFGS:   31 14:06:22       -4.586929        1.0332
BFGS:   32 14:06:22       -4.641802        0.9832
BFGS:   33 14:06:22       -4.685714        0.6398
BFGS:   34 14:06:22       -4.715573        0.6513
BFGS:   35 14:06:22       -4.749464        0.6010
BFGS:   36 14:06:23       -4.794637        0.4843
BFGS:   37 14:06:23       -4.817845        0.5214
BFGS:   38 14:06:23       -4.828646        0.3739
BFGS:   39 14:06:23       -4.836766        0.2822
BFGS:   40 14:06:23       -4.847970        0.2715
BFGS:   41 14:06:23       -4.864571        0.2664
BFGS:   42 14:06:23       -4.872979        0.1820
BFGS:   43 14:06:23       -4.876027        0.1528
BFGS:   44 14:06:23       -4.878977        0.1558
BFGS:   45 14:06:24       -4.882209        0.1899
BFGS:   46 14:06:24       -4.891125        0.2652
BFGS:   47 14:06:24       -4.911150        0.4680
BFGS:   48 14:06:24       -4.957534        0.9323
BFGS:   49 14:06:24       -4.944365        1.4539
BFGS:   50 14:06:24       -4.973008        0.9836
BFGS:   51 14:06:24       -4.979057        1.0745
BFGS:   52 14:06:24       -4.982626        1.3142
BFGS:   53 14:06:25       -4.987904        1.2030
BFGS:   54 14:06:25       -4.989986        1.2046
BFGS:   55 14:06:25       -4.996831        1.1976
BFGS:   56 14:06:25       -5.000530        1.2150
BFGS:   57 14:06:25       -5.002975        1.2435
BFGS:   58 14:06:25       -5.006304        1.3191
BFGS:   59 14:06:25       -5.006915        1.3287
BFGS:   60 14:06:25       -5.009336        1.3801
BFGS:   61 14:06:25       -5.012252        1.4254
BFGS:   62 14:06:26       -5.018909        1.4978
BFGS:   63 14:06:26       -5.027809        1.4981
BFGS:   64 14:06:26       -5.047425        1.3363
BFGS:   65 14:06:26       -5.063103        1.0762
BFGS:   66 14:06:26       -5.075419        1.1002
BFGS:   67 14:06:26       -5.097870        1.0179
BFGS:   68 14:06:26       -5.138923        0.7423
BFGS:   69 14:06:26       -5.179373        0.4549
BFGS:   70 14:06:27       -5.199394        0.2955
BFGS:   71 14:06:27       -5.211635        0.1995
BFGS:   72 14:06:27       -5.221142        0.0862
BFGS:   73 14:06:27       -5.223965        0.0637
BFGS:   74 14:06:27       -5.224667        0.0684
BFGS:   75 14:06:27       -5.224808        0.0613
BFGS:   76 14:06:27       -5.224953        0.0692
BFGS:   77 14:06:27       -5.225273        0.0831
BFGS:   78 14:06:27       -5.226155        0.1128
BFGS:   79 14:06:28       -5.228714        0.1804
BFGS:   80 14:06:28       -5.235684        0.3341
BFGS:   81 14:06:28       -5.244156        0.5199
BFGS:   82 14:06:28       -5.271848        0.6702
BFGS:   83 14:06:28       -5.324945        0.8597
BFGS:   84 14:06:28       -5.390989        0.9357
BFGS:   85 14:06:28       -5.429761        1.0054
BFGS:   86 14:06:28       -5.437899        1.1336
BFGS:   87 14:06:29       -5.552036        0.8290
BFGS:   88 14:06:29       -5.554245        0.6929
BFGS:   89 14:06:29       -5.584885        0.6852
BFGS:   90 14:06:29       -5.614595        0.5195
BFGS:   91 14:06:29       -5.626663        0.4239
BFGS:   92 14:06:29       -5.642127        0.2574
BFGS:   93 14:06:29       -5.650530        0.1213
BFGS:   94 14:06:29       -5.652208        0.0317
      Step     Time          Energy         fmax
BFGS:    0 14:06:29       12.671459       32.5452
BFGS:    1 14:06:29        0.256070        9.2950
BFGS:    2 14:06:29       -2.073518        5.1195
BFGS:    3 14:06:30       -3.269793        2.7508
BFGS:    4 14:06:30       -3.688675        1.2809
BFGS:    5 14:06:30       -3.825643        0.5778
BFGS:    6 14:06:30       -3.870116        0.5218
BFGS:    7 14:06:30       -3.900312        0.5465
BFGS:    8 14:06:30       -3.949369        0.6187
BFGS:    9 14:06:30       -4.020446        0.6737
BFGS:   10 14:06:30       -4.072877        0.7197
BFGS:   11 14:06:31       -4.146526        0.6800
BFGS:   12 14:06:31       -4.174400        0.6284
BFGS:   13 14:06:31       -4.191383        0.5458
BFGS:   14 14:06:31       -4.230564        0.5243
BFGS:   15 14:06:31       -4.274709        0.4362
BFGS:   16 14:06:31       -4.293351        0.5253
BFGS:   17 14:06:31       -4.315176        0.5875
BFGS:   18 14:06:31       -4.354932        0.6920
BFGS:   19 14:06:31       -4.385605        0.4653
BFGS:   20 14:06:32       -4.399451        0.2324
BFGS:   21 14:06:32       -4.403796        0.1951
BFGS:   22 14:06:32       -4.407276        0.1916
BFGS:   23 14:06:32       -4.411784        0.1745
BFGS:   24 14:06:32       -4.416766        0.2019
BFGS:   25 14:06:32       -4.422635        0.2971
BFGS:   26 14:06:32       -4.433563        0.4819
BFGS:   27 14:06:32       -4.467240        0.9477
BFGS:   28 14:06:32       -4.531315        1.6204
BFGS:   29 14:06:33       -4.625902        0.5539
BFGS:   30 14:06:33       -4.762167        0.4984
BFGS:   31 14:06:33       -4.760875        0.6846
BFGS:   32 14:06:33       -4.795516        0.4350
BFGS:   33 14:06:33       -4.803010        0.3481
BFGS:   34 14:06:33       -4.812140        0.2883
BFGS:   35 14:06:33       -4.816586        0.2185
BFGS:   36 14:06:33       -4.823062        0.1269
BFGS:   37 14:06:34       -4.825326        0.0787
BFGS:   38 14:06:34       -4.826001        0.0675
BFGS:   39 14:06:34       -4.826347        0.0686
BFGS:   40 14:06:34       -4.827217        0.0816
BFGS:   41 14:06:34       -4.828772        0.1056
BFGS:   42 14:06:34       -4.831290        0.1308
BFGS:   43 14:06:34       -4.833998        0.1754
BFGS:   44 14:06:34       -4.836902        0.2016
BFGS:   45 14:06:34       -4.843407        0.2386
BFGS:   46 14:06:35       -4.860844        0.4341
BFGS:   47 14:06:35       -4.911090        0.5973
BFGS:   48 14:06:35       -5.009705        0.7114
BFGS:   49 14:06:35       -5.166417        0.7960
BFGS:   50 14:06:35       -5.351643        0.7056
BFGS:   51 14:06:35       -5.391057        0.7483
BFGS:   52 14:06:35       -5.435005        0.5442
BFGS:   53 14:06:35       -5.452897        0.4744
BFGS:   54 14:06:36       -5.488777        0.4368
BFGS:   55 14:06:36       -5.513455        0.4770
BFGS:   56 14:06:36       -5.532317        0.7976
BFGS:   57 14:06:36       -5.564017        0.3551
BFGS:   58 14:06:36       -5.579911        0.3074
BFGS:   59 14:06:36       -5.608748        0.2819
BFGS:   60 14:06:36       -5.613872        0.2587
BFGS:   61 14:06:36       -5.625056        0.2521
BFGS:   62 14:06:36       -5.636346        0.2568
BFGS:   63 14:06:37       -5.642976        0.2261
BFGS:   64 14:06:37       -5.649116        0.1305
BFGS:   65 14:06:37       -5.650516        0.0919
BFGS:   66 14:06:37       -5.651227        0.0644
BFGS:   67 14:06:37       -5.651583        0.0442
      Step     Time          Energy         fmax
BFGS:    0 14:06:37       17.417306       41.8077
BFGS:    1 14:06:37        2.033198       23.6079
BFGS:    2 14:06:37       -1.879278        9.0369
BFGS:    3 14:06:37       -2.947736        4.9717
BFGS:    4 14:06:37       -3.820153        1.7003
BFGS:    5 14:06:38       -4.064100        0.7456
BFGS:    6 14:06:38       -4.138281        0.7015
BFGS:    7 14:06:38       -4.163209        0.7238
BFGS:    8 14:06:38       -4.187840        0.7236
BFGS:    9 14:06:38       -4.229090        0.6247
BFGS:   10 14:06:38       -4.267277        0.6672
BFGS:   11 14:06:38       -4.302051        0.5903
BFGS:   12 14:06:38       -4.329026        0.5167
BFGS:   13 14:06:38       -4.336976        0.3574
BFGS:   14 14:06:39       -4.342806        0.3173
BFGS:   15 14:06:39       -4.361035        0.1387
BFGS:   16 14:06:39       -4.364401        0.1711
BFGS:   17 14:06:39       -4.365833        0.2178
BFGS:   18 14:06:39       -4.368557        0.2605
BFGS:   19 14:06:39       -4.372118        0.2520
BFGS:   20 14:06:39       -4.375130        0.1800
BFGS:   21 14:06:39       -4.376968        0.1186
BFGS:   22 14:06:39       -4.378502        0.1291
BFGS:   23 14:06:40       -4.381639        0.1630
BFGS:   24 14:06:40       -4.387697        0.2432
BFGS:   25 14:06:40       -4.400426        0.3768
BFGS:   26 14:06:40       -4.430084        0.5643
BFGS:   27 14:06:40       -4.494706        0.6575
BFGS:   28 14:06:40       -4.612042        0.6469
BFGS:   29 14:06:40       -4.768913        0.6673
BFGS:   30 14:06:40       -4.869875        1.1438
BFGS:   31 14:06:41       -4.908856        1.1872
BFGS:   32 14:06:41       -5.017121        2.2321
BFGS:   33 14:06:41       -5.180773        1.4979
BFGS:   34 14:06:41       -5.399994        0.6540
BFGS:   35 14:06:41       -5.466815        0.8556
BFGS:   36 14:06:41       -5.504452        0.5615
BFGS:   37 14:06:41       -5.518353        0.5474
BFGS:   38 14:06:41       -5.556898        0.4656
BFGS:   39 14:06:41       -5.579475        0.3659
BFGS:   40 14:06:42       -5.605374        0.3560
BFGS:   41 14:06:42       -5.611107        0.3416
BFGS:   42 14:06:42       -5.619853        0.2942
BFGS:   43 14:06:42       -5.626194        0.2575
BFGS:   44 14:06:42       -5.638004        0.1742
BFGS:   45 14:06:42       -5.645511        0.1853
BFGS:   46 14:06:42       -5.648965        0.1369
BFGS:   47 14:06:42       -5.650201        0.1048
BFGS:   48 14:06:43       -5.650970        0.0858
BFGS:   49 14:06:43       -5.651593        0.0563
BFGS:   50 14:06:43       -5.652151        0.0255
      Step     Time          Energy         fmax
BFGS:    0 14:06:43       13.469175       41.4991
BFGS:    1 14:06:43        0.840096       11.8104
BFGS:    2 14:06:43       -1.607401        9.7352
BFGS:    3 14:06:43       -3.222244        2.6976
BFGS:    4 14:06:43       -3.567979        1.3538
BFGS:    5 14:06:43       -3.707869        0.5601
BFGS:    6 14:06:43       -3.735900        0.3812
BFGS:    7 14:06:43       -3.747436        0.4341
BFGS:    8 14:06:44       -3.763167        0.5201
BFGS:    9 14:06:44       -3.792875        0.6396
BFGS:   10 14:06:44       -3.828153        0.6230
BFGS:   11 14:06:44       -3.850698        0.5420
BFGS:   12 14:06:44       -3.896950        0.7192
BFGS:   13 14:06:44       -3.915483        0.4709
BFGS:   14 14:06:44       -3.943622        0.3200
BFGS:   15 14:06:44       -3.957976        0.2570
BFGS:   16 14:06:44       -3.959523        0.1760
BFGS:   17 14:06:45       -3.961810        0.1606
BFGS:   18 14:06:45       -3.970719        0.1679
BFGS:   19 14:06:45       -3.975260        0.1654
BFGS:   20 14:06:45       -3.979431        0.2044
BFGS:   21 14:06:45       -3.984562        0.2338
BFGS:   22 14:06:45       -3.998304        0.4204
BFGS:   23 14:06:45       -4.027501        0.6866
BFGS:   24 14:06:45       -4.066782        0.8769
BFGS:   25 14:06:46       -4.109709        0.9791
BFGS:   26 14:06:46       -4.139228        1.0066
BFGS:   27 14:06:46       -4.216890        0.9394
BFGS:   28 14:06:46       -4.314978        2.5027
BFGS:   29 14:06:46       -4.439565        0.7350
BFGS:   30 14:06:46       -4.485978        0.7180
BFGS:   31 14:06:46       -4.532739        1.1672
BFGS:   32 14:06:46       -4.601630        0.6816
BFGS:   33 14:06:46       -4.746520        1.0142
BFGS:   34 14:06:47       -4.784396        0.6311
BFGS:   35 14:06:47       -4.808740        0.3857
BFGS:   36 14:06:47       -4.832774        0.3584
BFGS:   37 14:06:47       -4.854396        0.3512
BFGS:   38 14:06:47       -4.861139        0.2922
BFGS:   39 14:06:47       -4.872420        0.2034
BFGS:   40 14:06:47       -4.881351        0.2139
BFGS:   41 14:06:47       -4.885333        0.2326
BFGS:   42 14:06:47       -4.891623        0.2748
BFGS:   43 14:06:48       -4.904884        0.3789
BFGS:   44 14:06:48       -4.968887        0.5433
BFGS:   45 14:06:48       -5.092607        0.5967
BFGS:   46 14:06:48       -5.153605        0.6342
BFGS:   47 14:06:48       -5.187632        0.6420
BFGS:   48 14:06:48       -5.218699        0.5605
BFGS:   49 14:06:48       -5.268700        0.4538
BFGS:   50 14:06:48       -5.301501        0.3964
BFGS:   51 14:06:49       -5.330145        0.3515
BFGS:   52 14:06:49       -5.338414        0.3173
BFGS:   53 14:06:49       -5.351159        0.3017
BFGS:   54 14:06:49       -5.358397        0.3141
BFGS:   55 14:06:49       -5.371214        0.2737
BFGS:   56 14:06:49       -5.378575        0.2287
BFGS:   57 14:06:49       -5.384408        0.1569
BFGS:   58 14:06:49       -5.386156        0.1086
BFGS:   59 14:06:49       -5.387255        0.0948
BFGS:   60 14:06:50       -5.389437        0.0755
BFGS:   61 14:06:50       -5.390170        0.0768
BFGS:   62 14:06:50       -5.393322        0.1118
BFGS:   63 14:06:50       -5.459635        0.3870
BFGS:   64 14:06:50       -5.659995        0.5928
BFGS:   65 14:06:50       -5.598383        2.2123
BFGS:   66 14:06:50       -5.739609        0.5687
BFGS:   67 14:06:50       -5.771795        0.5383
BFGS:   68 14:06:50       -5.772335        0.7471
BFGS:   69 14:06:51       -5.804976        0.4408
BFGS:   70 14:06:51       -5.813493        0.3839
BFGS:   71 14:06:51       -5.834025        0.2351
BFGS:   72 14:06:51       -5.839853        0.0967
BFGS:   73 14:06:51       -5.841464        0.0368
      Step     Time          Energy         fmax
BFGS:    0 14:06:51       14.635182       40.2475
BFGS:    1 14:06:51        2.380229       12.0055
BFGS:    2 14:06:51       -0.681125        8.4418
BFGS:    3 14:06:51       -2.710317        2.6687
BFGS:    4 14:06:51       -3.014783        1.4084
BFGS:    5 14:06:52       -3.168877        0.4988
BFGS:    6 14:06:52       -3.195847        0.3548
BFGS:    7 14:06:52       -3.204625        0.3927
BFGS:    8 14:06:52       -3.215307        0.4386
BFGS:    9 14:06:52       -3.240405        0.5168
BFGS:   10 14:06:52       -3.284239        0.5273
BFGS:   11 14:06:52       -3.312132        0.5394
BFGS:   12 14:06:52       -3.355452        0.4458
BFGS:   13 14:06:52       -3.373568        0.6003
BFGS:   14 14:06:53       -3.383058        0.5206
BFGS:   15 14:06:53       -3.418003        0.3971
BFGS:   16 14:06:53       -3.422162        0.3467
BFGS:   17 14:06:53       -3.430632        0.2880
BFGS:   18 14:06:53       -3.439877        0.2298
BFGS:   19 14:06:53       -3.443268        0.2051
BFGS:   20 14:06:53       -3.445703        0.1759
BFGS:   21 14:06:53       -3.449718        0.2150
BFGS:   22 14:06:53       -3.457606        0.2907
BFGS:   23 14:06:54       -3.477659        0.4620
BFGS:   24 14:06:54       -3.552706        0.8768
BFGS:   25 14:06:54       -3.723217        0.7887
BFGS:   26 14:06:54       -3.618591        2.2613
BFGS:   27 14:06:54       -3.770188        0.6117
BFGS:   28 14:06:54       -3.792294        0.6223
BFGS:   29 14:06:54       -3.791873        1.1713
BFGS:   30 14:06:54       -3.837171        0.6542
BFGS:   31 14:06:55       -3.856241        0.6647
BFGS:   32 14:06:55       -3.986347        0.7088
BFGS:   33 14:06:55       -3.974947        1.4222
BFGS:   34 14:06:55       -4.060097        0.5048
BFGS:   35 14:06:55       -4.078060        0.4084
BFGS:   36 14:06:55       -4.099534        0.4232
BFGS:   37 14:06:55       -4.112566        0.4497
BFGS:   38 14:06:55       -4.161466        0.4977
BFGS:   39 14:06:56       -4.192207        0.6214
BFGS:   40 14:06:56       -4.220397        0.6065
BFGS:   41 14:06:56       -4.259483        0.4154
BFGS:   42 14:06:56       -4.269063        0.4562
BFGS:   43 14:06:56       -4.279584        0.2830
BFGS:   44 14:06:56       -4.282919        0.2737
BFGS:   45 14:06:56       -4.288690        0.2309
BFGS:   46 14:06:56       -4.291679        0.1992
BFGS:   47 14:06:57       -4.296797        0.2290
BFGS:   48 14:06:57       -4.299641        0.1968
BFGS:   49 14:06:57       -4.301516        0.1144
BFGS:   50 14:06:57       -4.302179        0.0742
BFGS:   51 14:06:57       -4.302789        0.0677
BFGS:   52 14:06:57       -4.303647        0.0585
BFGS:   53 14:06:57       -4.304022        0.0342
      Step     Time          Energy         fmax
BFGS:    0 14:06:57       12.899786       34.3147
BFGS:    1 14:06:57       -0.819838        8.5113
BFGS:    2 14:06:57       -2.224679        3.8615
BFGS:    3 14:06:58       -3.041927        2.1171
BFGS:    4 14:06:58       -3.408988        0.9902
BFGS:    5 14:06:58       -3.531215        0.6171
BFGS:    6 14:06:58       -3.574210        0.5874
BFGS:    7 14:06:58       -3.600874        0.5535
BFGS:    8 14:06:58       -3.633982        0.5551
BFGS:    9 14:06:58       -3.676016        0.6039
BFGS:   10 14:06:58       -3.756894        0.8490
BFGS:   11 14:06:58       -3.799978        0.6711
BFGS:   12 14:06:59       -3.822471        0.5976
BFGS:   13 14:06:59       -3.852542        0.5895
BFGS:   14 14:06:59       -4.010333        0.7042
BFGS:   15 14:06:59       -4.144183        0.8950
BFGS:   16 14:06:59       -4.250858        1.0759
BFGS:   17 14:06:59       -4.302349        1.1878
BFGS:   18 14:06:59       -4.350850        1.1334
BFGS:   19 14:06:59       -4.560690        1.1531
BFGS:   20 14:07:00       -4.595793        1.0559
BFGS:   21 14:07:00       -4.641022        0.7301
BFGS:   22 14:07:00       -4.710700        0.8001
BFGS:   23 14:07:00       -4.757717        0.7961
BFGS:   24 14:07:00       -4.834392        0.9446
BFGS:   25 14:07:00       -4.907835        0.9954
BFGS:   26 14:07:00       -4.988511        0.9207
BFGS:   27 14:07:00       -5.073139        0.6835
BFGS:   28 14:07:00       -5.165684        0.6641
BFGS:   29 14:07:01       -5.216874        0.6548
BFGS:   30 14:07:01       -5.236491        0.6645
BFGS:   31 14:07:01       -5.276481        0.3729
BFGS:   32 14:07:01       -5.299981        0.5170
BFGS:   33 14:07:01       -5.316491        0.4015
BFGS:   34 14:07:01       -5.328906        0.3042
BFGS:   35 14:07:01       -5.337524        0.1980
BFGS:   36 14:07:01       -5.343365        0.2379
BFGS:   37 14:07:01       -5.349790        0.2674
BFGS:   38 14:07:02       -5.360661        0.3423
BFGS:   39 14:07:02       -5.383864        0.4718
BFGS:   40 14:07:02       -5.428385        0.6521
BFGS:   41 14:07:02       -5.446061        0.6955
BFGS:   42 14:07:02       -5.476649        0.6325
BFGS:   43 14:07:02       -5.536135        0.5168
BFGS:   44 14:07:02       -5.591464        0.3665
BFGS:   45 14:07:02       -5.609855        0.2844
BFGS:   46 14:07:03       -5.617246        0.2416
BFGS:   47 14:07:03       -5.622847        0.2134
BFGS:   48 14:07:03       -5.637388        0.2049
BFGS:   49 14:07:03       -5.642913        0.1332
BFGS:   50 14:07:03       -5.646497        0.1259
BFGS:   51 14:07:03       -5.647385        0.1185
BFGS:   52 14:07:03       -5.648252        0.1066
BFGS:   53 14:07:03       -5.649714        0.0932
BFGS:   54 14:07:03       -5.651178        0.0930
BFGS:   55 14:07:04       -5.651992        0.0637
BFGS:   56 14:07:04       -5.652214        0.0346
      Step     Time          Energy         fmax
BFGS:    0 14:07:04       14.302645       23.7744
BFGS:    1 14:07:04        5.594306       13.3673
BFGS:    2 14:07:04        0.366751        6.7387
BFGS:    3 14:07:04       -1.516438        2.2834
BFGS:    4 14:07:04       -2.114664        1.1994
BFGS:    5 14:07:04       -2.349735        0.5185
BFGS:    6 14:07:04       -2.395285        0.2372
BFGS:    7 14:07:04       -2.401735        0.1636
BFGS:    8 14:07:04       -2.403037        0.1321
BFGS:    9 14:07:05       -2.404692        0.0892
BFGS:   10 14:07:05       -2.406416        0.0675
BFGS:   11 14:07:05       -2.407231        0.0627
BFGS:   12 14:07:05       -2.407520        0.0582
BFGS:   13 14:07:05       -2.407729        0.0522
BFGS:   14 14:07:05       -2.408027        0.0529
BFGS:   15 14:07:05       -2.408536        0.0502
BFGS:   16 14:07:05       -2.409083        0.0746
BFGS:   17 14:07:06       -2.409546        0.0940
BFGS:   18 14:07:06       -2.409968        0.0991
BFGS:   19 14:07:06       -2.410739        0.1145
BFGS:   20 14:07:06       -2.412569        0.1629
BFGS:   21 14:07:06       -2.416726        0.2426
BFGS:   22 14:07:06       -2.425014        0.3514
BFGS:   23 14:07:06       -2.438621        0.4399
BFGS:   24 14:07:06       -2.458436        0.5080
BFGS:   25 14:07:06       -2.482175        0.6383
BFGS:   26 14:07:07       -2.524807        0.7380
BFGS:   27 14:07:07       -2.598980        0.8138
BFGS:   28 14:07:07       -2.710341        0.8677
BFGS:   29 14:07:07       -2.852379        0.8621
BFGS:   30 14:07:07       -2.979494        0.6903
BFGS:   31 14:07:07       -2.971844        0.8363
BFGS:   32 14:07:07       -3.027583        0.6078
BFGS:   33 14:07:07       -3.048397        0.6169
BFGS:   34 14:07:08       -3.071598        2.1400
BFGS:   35 14:07:08       -3.147642        0.6741
BFGS:   36 14:07:08       -3.180202        0.7007
BFGS:   37 14:07:08       -3.301983        1.9720
BFGS:   38 14:07:08       -3.403361        1.2954
BFGS:   39 14:07:08       -3.459589        0.9254
BFGS:   40 14:07:08       -3.485788        0.6039
BFGS:   41 14:07:08       -3.516257        0.5015
BFGS:   42 14:07:08       -3.543079        0.7061
BFGS:   43 14:07:09       -3.577946        0.8193
BFGS:   44 14:07:09       -3.671156        0.9396
BFGS:   45 14:07:09       -3.732349        1.0452
BFGS:   46 14:07:09       -3.768465        0.4666
BFGS:   47 14:07:09       -3.777034        0.3707
BFGS:   48 14:07:09       -3.805046        0.3583
BFGS:   49 14:07:09       -3.833653        0.3027
BFGS:   50 14:07:09       -3.847880        0.4161
BFGS:   51 14:07:09       -3.852515        0.2312
BFGS:   52 14:07:10       -3.862345        0.1811
BFGS:   53 14:07:10       -3.865221        0.1901
BFGS:   54 14:07:10       -3.868091        0.2021
BFGS:   55 14:07:10       -3.874208        0.2589
BFGS:   56 14:07:10       -3.886224        0.3580
BFGS:   57 14:07:10       -3.931581        0.4794
BFGS:   58 14:07:10       -4.048599        0.6118
BFGS:   59 14:07:10       -4.155342        0.7894
BFGS:   60 14:07:11       -4.067977        2.1924
BFGS:   61 14:07:11       -4.230644        0.6206
BFGS:   62 14:07:11       -4.262605        0.5817
BFGS:   63 14:07:11       -4.350936        0.6106
BFGS:   64 14:07:11       -4.371975        0.4270
BFGS:   65 14:07:11       -4.384673        0.4047
BFGS:   66 14:07:11       -4.406085        0.3965
BFGS:   67 14:07:11       -4.416307        0.3701
BFGS:   68 14:07:11       -4.433877        0.4068
BFGS:   69 14:07:12       -4.443128        0.3455
BFGS:   70 14:07:12       -4.462592        0.3172
BFGS:   71 14:07:12       -4.478665        0.4403
BFGS:   72 14:07:12       -4.532061        0.6300
BFGS:   73 14:07:12       -4.552847        0.9194
BFGS:   74 14:07:12       -4.573739        0.6552
BFGS:   75 14:07:12       -4.595977        0.6482
BFGS:   76 14:07:12       -4.610216        1.2466
BFGS:   77 14:07:13       -4.716613        0.6269
BFGS:   78 14:07:13       -4.787358        0.6986
BFGS:   79 14:07:13       -4.904330        0.9255
BFGS:   80 14:07:13       -4.995857        0.9994
BFGS:   81 14:07:13       -5.041010        0.6965
BFGS:   82 14:07:13       -5.087198        0.5186
BFGS:   83 14:07:13       -5.101424        0.3556
BFGS:   84 14:07:13       -5.110873        0.3163
BFGS:   85 14:07:13       -5.123642        0.3372
BFGS:   86 14:07:14       -5.152870        0.3252
BFGS:   87 14:07:14       -5.178556        0.3799
BFGS:   88 14:07:14       -5.213205        0.3644
BFGS:   89 14:07:14       -5.225193        0.3406
BFGS:   90 14:07:14       -5.245057        0.3166
BFGS:   91 14:07:14       -5.259714        0.3156
BFGS:   92 14:07:14       -5.271819        0.2752
BFGS:   93 14:07:14       -5.285508        0.2213
BFGS:   94 14:07:14       -5.295977        0.1981
BFGS:   95 14:07:15       -5.300767        0.1792
BFGS:   96 14:07:15       -5.306213        0.2344
BFGS:   97 14:07:15       -5.314390        0.2922
BFGS:   98 14:07:15       -5.329554        0.4386
BFGS:   99 14:07:15       -5.352550        0.6349
BFGS:  100 14:07:15       -5.381585        0.7844
BFGS:  101 14:07:15       -5.409900        0.8175
BFGS:  102 14:07:15       -5.415059        0.5441
BFGS:  103 14:07:16       -5.428657        0.6274
BFGS:  104 14:07:16       -5.440287        0.7400
BFGS:  105 14:07:16       -5.453623        0.6635
BFGS:  106 14:07:16       -5.465850        0.4232
BFGS:  107 14:07:16       -5.471564        0.5117
BFGS:  108 14:07:16       -5.473488        0.5031
BFGS:  109 14:07:16       -5.479385        0.4809
BFGS:  110 14:07:16       -5.491967        0.4787
BFGS:  111 14:07:16       -5.523394        0.5310
BFGS:  112 14:07:17       -5.550105        0.5455
BFGS:  113 14:07:17       -5.584561        0.5626
BFGS:  114 14:07:17       -5.628153        0.4192
BFGS:  115 14:07:17       -5.631467        0.4504
BFGS:  116 14:07:17       -5.646184        0.1453
BFGS:  117 14:07:17       -5.644422        0.2037
BFGS:  118 14:07:17       -5.652174        0.0406
      Step     Time          Energy         fmax
BFGS:    0 14:07:17       12.891825       23.5828
BFGS:    1 14:07:17        0.495526        9.9225
BFGS:    2 14:07:17       -1.478495        6.4242
BFGS:    3 14:07:18       -2.531851        2.0181
BFGS:    4 14:07:18       -2.849370        1.0977
BFGS:    5 14:07:18       -2.984288        0.5191
BFGS:    6 14:07:18       -3.010133        0.3376
BFGS:    7 14:07:18       -3.017938        0.2700
BFGS:    8 14:07:18       -3.026478        0.2489
BFGS:    9 14:07:18       -3.044335        0.3514
BFGS:   10 14:07:18       -3.076010        0.4915
BFGS:   11 14:07:18       -3.126225        0.6361
BFGS:   12 14:07:19       -3.236622        1.0400
BFGS:   13 14:07:19       -3.470454        0.9046
BFGS:   14 14:07:19       -3.721202        0.9779
BFGS:   15 14:07:19       -3.545357        2.7228
BFGS:   16 14:07:19       -3.787930        0.9705
BFGS:   17 14:07:19       -3.830625        0.9591
BFGS:   18 14:07:19       -4.034343        1.1084
BFGS:   19 14:07:19       -4.100280        0.8581
BFGS:   20 14:07:19       -4.159349        0.9553
BFGS:   21 14:07:20       -4.213147        0.8822
BFGS:   22 14:07:20       -4.310085        0.8059
BFGS:   23 14:07:20       -4.360521        0.7840
BFGS:   24 14:07:20       -4.408040        0.6608
BFGS:   25 14:07:20       -4.450343        0.5030
BFGS:   26 14:07:20       -4.458958        0.4147
BFGS:   27 14:07:20       -4.470809        0.3755
BFGS:   28 14:07:20       -4.506832        0.4378
BFGS:   29 14:07:21       -4.527274        0.4063
BFGS:   30 14:07:21       -4.570560        0.5431
BFGS:   31 14:07:21       -4.588850        0.6405
BFGS:   32 14:07:21       -4.650443        0.6972
BFGS:   33 14:07:21       -4.682327        0.6507
BFGS:   34 14:07:21       -4.736342        0.5291
BFGS:   35 14:07:21       -4.721981        0.7001
BFGS:   36 14:07:21       -4.748515        0.4308
BFGS:   37 14:07:21       -4.756276        0.3825
BFGS:   38 14:07:22       -4.763502        0.2635
BFGS:   39 14:07:22       -4.768643        0.2371
BFGS:   40 14:07:22       -4.773268        0.2192
BFGS:   41 14:07:22       -4.777378        0.1503
BFGS:   42 14:07:22       -4.778605        0.1104
BFGS:   43 14:07:22       -4.779516        0.1033
BFGS:   44 14:07:22       -4.780704        0.0996
BFGS:   45 14:07:22       -4.781940        0.0972
BFGS:   46 14:07:22       -4.782683        0.0812
BFGS:   47 14:07:23       -4.783051        0.0762
BFGS:   48 14:07:23       -4.783446        0.0693
BFGS:   49 14:07:23       -4.784255        0.0782
BFGS:   50 14:07:23       -4.785582        0.1245
BFGS:   51 14:07:23       -4.787392        0.1785
BFGS:   52 14:07:23       -4.789451        0.2018
BFGS:   53 14:07:23       -4.792232        0.1990
BFGS:   54 14:07:23       -4.798464        0.2686
