# Photoabsorption spectrum from linear response TD-DFT
# GPAW version: 20.1.0
# Gauss folded, width=0.06 [eV]
# length form# om [eV]     osz          osz x       osz y       osz z
   1.47635 1.4375652e-02 8.7941148e-03 1.3522111e-02 2.0810730e-02
   1.49135 2.2527477e-02 1.5022948e-02 2.2400278e-02 3.0159204e-02
   1.50635 3.3502741e-02 2.4352222e-02 3.5058899e-02 4.1097101e-02
   1.52135 4.7208463e-02 3.7249197e-02 5.1725798e-02 5.2650394e-02
   1.53635 6.3039134e-02 5.3745344e-02 7.1955395e-02 6.3416663e-02
   1.55135 7.9869082e-02 7.3266176e-02 9.4515303e-02 7.1825768e-02
   1.56635 9.6265026e-02 9.4687970e-02 1.1758916e-01 7.6517946e-02
   1.58135 1.1094899e-01 1.1674250e-01 1.3938428e-01 7.6720180e-02
   1.59635 1.2345172e-01 1.3878477e-01 1.5908613e-01 7.2484269e-02
   1.61135 1.3479083e-01 1.6176235e-01 1.7791474e-01 6.4695389e-02
   1.62635 1.4792352e-01 1.8903824e-01 1.9988358e-01 5.4848725e-02
   1.64135 1.6770362e-01 2.2661303e-01 2.3181870e-01 4.4679118e-02
   1.65635 2.0014614e-01 2.8235001e-01 2.8231653e-01 3.5771871e-02
   1.67135 2.5098173e-01 3.6407005e-01 3.5960824e-01 2.9266910e-02
   1.68635 3.2374146e-01 4.7680679e-01 4.6870519e-01 2.5712394e-02
   1.70135 4.1787754e-01 6.1996606e-01 6.0860304e-01 2.5063513e-02
   1.71635 5.2758291e-01 7.8541323e-01 7.7054945e-01 2.6786047e-02
   1.73135 6.4190292e-01 9.5743041e-01 9.3826042e-01 3.0017926e-02
   1.74635 7.4638772e-01 1.1149732e+00 1.0904371e+00 3.3752804e-02
   1.76135 8.2600005e-01 1.2358539e+00 1.2051256e+00 3.7020625e-02
   1.77635 8.6848587e-01 1.3017084e+00 1.2647054e+00 3.9043820e-02
   1.79135 8.6718046e-01 1.3022340e+00 1.2599596e+00 3.9347791e-02
   1.80635 8.2239268e-01 1.2374007e+00 1.1919685e+00 3.7808874e-02
   1.82135 7.4101552e-01 1.1170573e+00 1.0713532e+00 3.4636016e-02
   1.83635 6.3461867e-01 9.5823565e-01 9.1531847e-01 3.0301898e-02
   1.85135 5.1672768e-01 7.8113810e-01 7.4358491e-01 2.5460035e-02
   1.86635 4.0013448e-01 6.0503833e-01 5.7446098e-01 2.0904133e-02
   1.88135 2.9492853e-01 4.4513103e-01 4.2200910e-01 1.7645455e-02
   1.89635 2.0761252e-01 3.1089580e-01 2.9473930e-01 1.7202454e-02
   1.91135 1.4132177e-01 2.0601040e-01 1.9575164e-01 2.2203270e-02
   1.92635 9.6902032e-02 1.2943656e-01 1.2390436e-01 3.7365178e-02
   1.94135 7.4447681e-02 7.7100755e-02 7.5454353e-02 7.0787936e-02
   1.95635 7.4837141e-02 4.3606387e-02 4.5665285e-02 1.3523975e-01
   1.97135 1.0078760e-01 2.3581486e-02 3.0035443e-02 2.4874587e-01
   1.98635 1.5697876e-01 1.2492863e-02 2.4985965e-02 4.3345744e-01
   2.00135 2.4891361e-01 6.9548294e-03 2.8014316e-02 7.1177169e-01
   2.01635 3.8047635e-01 4.6768698e-03 3.7432069e-02 1.0993201e+00
   2.03135 5.5064828e-01 4.2240464e-03 5.1871509e-02 1.5958493e+00
   2.04635 7.5043786e-01 4.7332320e-03 6.9772622e-02 2.1768077e+00
   2.06135 9.6146902e-01 5.6736226e-03 8.9051694e-02 2.7896817e+00
   2.07635 1.1574925e+00 6.6881745e-03 1.0709420e-01 3.3586952e+00
   2.09135 1.3091669e+00 7.5155215e-03 1.2110282e-01 3.7988825e+00
   2.10635 1.3910524e+00 7.9706321e-03 1.2869011e-01 4.0364963e+00
   2.12135 1.3885330e+00 7.9542642e-03 1.2849037e-01 4.0291545e+00
   2.13635 1.3020611e+00 7.4635955e-03 1.2053887e-01 3.7781807e+00
   2.15135 1.1470172e+00 6.5867615e-03 1.0625467e-01 3.3282102e+00
   2.16635 9.4924226e-01 5.4786673e-03 8.8029470e-02 2.7542186e+00
   2.18135 7.3802264e-01 4.3294263e-03 6.8588888e-02 2.1411496e+00
   2.19635 5.3914728e-01 3.3460749e-03 5.0373122e-02 1.5637227e+00
   2.21135 3.7026404e-01 2.7716504e-03 3.5153191e-02 1.0728673e+00
   2.22635 2.3950978e-01 2.9645827e-03 2.3987677e-02 6.9157708e-01
   2.24135 1.4701080e-01 4.5560744e-03 1.7498660e-02 4.1897766e-01
   2.25635 8.7993015e-02 8.6893243e-03 1.6355868e-02 2.3893385e-01
   2.27135 5.6124780e-02 1.7312420e-02 2.1816206e-02 1.2924571e-01
   2.28635 4.6142828e-02 3.3438237e-02 3.6149384e-02 6.8840862e-02
   2.30135 5.5412687e-02 6.1207049e-02 6.2767599e-02 4.2263412e-02
   2.31635 8.4560520e-02 1.0552768e-01 1.0587964e-01 4.2274235e-02
   2.33135 1.3758924e-01 1.7109722e-01 1.6955749e-01 7.2113006e-02
   2.34635 2.2199167e-01 2.6077243e-01 2.5628781e-01 1.4891477e-01
   2.36135 3.4931955e-01 3.7359451e-01 3.6537051e-01 3.0899364e-01
   2.37635 5.3638210e-01 5.0314442e-01 4.9180309e-01 6.1419879e-01
   2.39135 8.0661832e-01 6.3711623e-01 6.2635247e-01 1.1563863e+00
   2.40635 1.1902740e+00 7.5882355e-01 7.5720790e-01 2.0547906e+00
   2.42135 1.7212671e+00 8.5075097e-01 8.7297365e-01 3.4400768e+00
   2.43635 2.4288582e+00 8.9945960e-01 9.6611402e-01 5.4210009e+00
   2.45135 3.3241841e+00 9.0060452e-01 1.0357645e+00 8.0361833e+00
   2.46635 4.3852539e+00 8.6292484e-01 1.0893589e+00 1.1203478e+01
   2.48135 5.5476397e+00 8.1085406e-01 1.1436077e+00 1.4688457e+01
   2.49635 6.7092767e+00 7.8637396e-01 1.2262887e+00 1.8115167e+01
   2.51135 7.7543116e+00 8.5107013e-01 1.3801813e+00 2.1031683e+01
   2.52635 8.5928175e+00 1.0883747e+00 1.6687905e+00 2.3021287e+01
   2.54135 9.2035361e+00 1.6037651e+00 2.1806845e+00 2.3826159e+01
   2.55635 9.6607724e+00 2.5183488e+00 3.0267702e+00 2.3437198e+01
   2.57135 1.0128619e+01 3.9507384e+00 4.3246610e+00 2.2110457e+01
   2.58635 1.0816708e+01 5.9852310e+00 6.1679794e+00 2.0296912e+01
   2.60135 1.1907898e+01 8.6312995e+00 8.5857545e+00 1.8506641e+01
   2.61635 1.3482630e+01 1.1787785e+01 1.1505265e+01 1.7154841e+01
   2.63135 1.5469947e+01 1.5230004e+01 1.4736021e+01 1.6443815e+01
   2.64635 1.7647695e+01 1.8634209e+01 1.7988715e+01 1.6320161e+01
   2.66135 1.9695943e+01 2.1640248e+01 2.0930215e+01 1.6517367e+01
   2.67635 2.1285669e+01 2.3934888e+01 2.3258888e+01 1.6663232e+01
   2.69135 2.2169371e+01 2.5325037e+01 2.4772631e+01 1.6410445e+01
   2.70635 2.2239519e+01 2.5771256e+01 2.5403027e+01 1.5544275e+01
   2.72135 2.1535678e+01 2.5368983e+01 2.5203964e+01 1.4034086e+01
   2.73635 2.0204519e+01 2.4289587e+01 2.4304645e+01 1.2019326e+01
   2.75135 1.8436630e+01 2.2711680e+01 2.2852844e+01 9.7453644e+00
   2.76635 1.6410066e+01 2.0774570e+01 2.0975631e+01 7.4799983e+00
   2.78135 1.4261266e+01 1.8570137e+01 1.8771410e+01 5.4422516e+00
   2.79635 1.2086089e+01 1.6166919e+01 1.6327969e+01 3.7633783e+00
   2.81135 9.9584404e+00 1.3644278e+01 1.3747772e+01 2.4832715e+00
   2.82635 7.9487535e+00 1.1113194e+01 1.1160956e+01 1.5721107e+00
   2.84135 6.1301376e+00 8.7118817e+00 8.7167356e+00 9.6179555e-01
   2.85635 4.5706100e+00 6.5801319e+00 6.5575641e+00 5.7413413e-01
   2.87135 3.3183277e+00 4.8267304e+00 4.7891431e+00 3.3910947e-01
   2.88635 2.3891609e+00 3.5051637e+00 3.4596221e+00 2.0269699e-01
   2.90135 1.7628324e+00 2.6061895e+00 2.5550414e+00 1.2726637e-01
   2.91635 1.3886024e+00 2.0672126e+00 2.0102219e+00 8.8372614e-02
   2.93135 1.1974683e+00 1.7924774e+00 1.7291267e+00 7.0800725e-02
   2.94635 1.1164480e+00 1.6764823e+00 1.6075391e+00 6.5322696e-02
   2.96135 1.0811874e+00 1.6245165e+00 1.5525230e+00 6.6522651e-02
   2.97635 1.0445907e+00 1.5667486e+00 1.4955582e+00 7.1465246e-02
   2.99135 9.8053301e-01 1.4645042e+00 1.3982673e+00 7.8827595e-02
   3.00635 8.8277687e-01 1.3090235e+00 1.2511022e+00 8.8204810e-02
   3.02135 7.6010739e-01 1.1143208e+00 1.0665199e+00 9.9481457e-02
   3.03635 6.2940413e-01 9.0678342e-01 8.6910273e-01 1.1232623e-01
   3.05135 5.0865983e-01 7.1456649e-01 6.8547234e-01 1.2594067e-01
   3.06635 4.1165064e-01 5.5937245e-01 5.3643558e-01 1.3914388e-01
   3.08135 3.4515742e-01 4.5203369e-01 4.3270381e-01 1.5073475e-01
   3.09635 3.0870438e-01 3.9194810e-01 3.7423869e-01 1.5992637e-01
   3.11135 2.9611583e-01 3.6942065e-01 3.5233245e-01 1.6659438e-01
   3.12635 2.9797305e-01 3.6957367e-01 3.5317294e-01 1.7117255e-01
   3.14135 3.0418794e-01 3.7658349e-01 3.6175303e-01 1.7422730e-01
   3.15635 3.0617487e-01 3.7730423e-01 3.6528210e-01 1.7593830e-01
   3.17135 2.9833286e-01 3.6366468e-01 3.5554953e-01 1.7578436e-01
   3.18635 2.7871386e-01 3.3354937e-01 3.2995776e-01 1.7263444e-01
   3.20135 2.4890488e-01 2.9024368e-01 2.9124536e-01 1.6522559e-01
   3.21635 2.1331885e-01 2.4090151e-01 2.4625473e-01 1.5280031e-01
   3.23135 1.7822754e-01 1.9474547e-01 2.0434324e-01 1.3559391e-01
   3.24635 1.5088860e-01 1.6168284e-01 1.7603676e-01 1.1494621e-01
   3.26135 1.3896754e-01 1.5167664e-01 1.7222186e-01 9.3004122e-02
   3.27635 1.5017618e-01 1.7467713e-01 2.0368613e-01 7.2165289e-02
   3.29135 1.9178067e-01 2.4044542e-01 2.8039841e-01 5.4498185e-02
   3.30635 2.6954707e-01 3.5745191e-01 4.0985401e-01 4.1335277e-02
   3.32135 3.8591345e-01 5.3037335e-01 5.9424247e-01 3.3124527e-02
   3.33635 5.3768472e-01 7.5650705e-01 8.2703115e-01 2.9515952e-02
   3.35135 7.1413278e-01 1.0223745e+00 1.0904159e+00 2.9607959e-02
   3.36635 8.9670425e-01 1.3023960e+00 1.3554292e+00 3.2287573e-02
   3.38135 1.0612738e+00 1.5612810e+00 1.5859038e+00 3.6636703e-02
   3.39635 1.1829761e+00 1.7605321e+00 1.7459941e+00 4.2402170e-02
   3.41135 1.2424376e+00 1.8676058e+00 1.8091922e+00 5.0514720e-02
   3.42635 1.2313356e+00 1.8647345e+00 1.7656838e+00 6.3588362e-02
   3.44135 1.1551927e+00 1.7541096e+00 1.6252186e+00 8.6249988e-02
   3.45635 1.0322867e+00 1.5574005e+00 1.4143911e+00 1.2506837e-01
   3.47135 8.8906706e-01 1.3098791e+00 1.1695034e+00 1.8781871e-01
   3.48635 7.5375185e-01 1.0515365e+00 9.2782025e-01 2.8189878e-01
   3.50135 6.5021399e-01 8.1845192e-01 7.2023155e-01 4.1195850e-01
   3.51635 5.9377655e-01 6.3696015e-01 5.6717016e-01 5.7719933e-01
   3.53135 5.8952213e-01 5.2146414e-01 4.7789684e-01 7.6920542e-01
   3.54635 6.3279632e-01 4.7509286e-01 4.5194850e-01 9.7134760e-01
   3.56135 7.1114570e-01 4.9166341e-01 4.8123790e-01 1.1605358e+00
   3.57635 8.0700242e-01 5.5774543e-01 5.5190337e-01 1.3113585e+00
   3.59135 9.0073757e-01 6.5456583e-01 6.4595304e-01 1.4016938e+00
   3.60635 9.7393090e-01 7.6027761e-01 7.4335426e-01 1.4181608e+00
   3.62135 1.0126723e+00 8.5320216e-01 8.2511300e-01 1.3597019e+00
   3.63635 1.0104749e+00 9.1600505e-01 8.7716916e-01 1.2382505e+00
   3.65135 9.7014894e-01 9.3983682e-01 8.9407719e-01 1.0765328e+00
   3.66635 9.0398047e-01 9.2689760e-01 8.8100098e-01 9.0404282e-01
   3.68135 8.3185718e-01 8.9009490e-01 8.5284533e-01 7.5263132e-01
   3.69635 7.7750160e-01 8.4942163e-01 8.3028646e-01 6.5279669e-01
   3.71135 7.6349257e-01 8.2594041e-01 8.3363459e-01 6.3090272e-01
   3.72635 8.0610001e-01 8.3523771e-01 8.7635862e-01 7.0670369e-01
   3.74135 9.1105587e-01 8.8250465e-01 9.6037542e-01 8.9028754e-01
   3.75635 1.0712798e+00 9.6093115e-01 1.0747653e+00 1.1781429e+00
   3.77135 1.2673154e+00 1.0540658e+00 1.1985653e+00 1.5493150e+00
   3.78635 1.4707914e+00 1.1415301e+00 1.3070100e+00 1.9638342e+00
   3.80135 1.6505453e+00 1.2063496e+00 1.3794260e+00 2.3658604e+00
   3.81635 1.7801904e+00 1.2415232e+00 1.4063271e+00 2.6927208e+00
   3.83135 1.8451380e+00 1.2535438e+00 1.3933862e+00 2.8884841e+00
   3.84635 1.8468264e+00 1.2614736e+00 1.3608786e+00 2.9181270e+00
   3.86135 1.8024816e+00 1.2916306e+00 1.3386088e+00 2.7772055e+00
   3.87635 1.7401269e+00 1.3694650e+00 1.3577429e+00 2.4931728e+00
   3.89135 1.6902552e+00 1.5112212e+00 1.4418936e+00 2.1176508e+00
   3.90635 1.6768525e+00 1.7180677e+00 1.5999789e+00 1.7125108e+00
   3.92135 1.7106829e+00 1.9744923e+00 1.8228047e+00 1.3347518e+00
   3.93635 1.7868329e+00 2.2512699e+00 2.0842519e+00 1.0249770e+00
   3.95135 1.8869081e+00 2.5118400e+00 2.3467055e+00 8.0217888e-01
   3.96635 1.9847422e+00 2.7200653e+00 2.5692973e+00 6.6486403e-01
   3.98135 2.0535899e+00 2.8473153e+00 2.7168681e+00 5.9658611e-01
   3.99635 2.0727094e+00 2.8774194e+00 2.7674263e+00 5.7328247e-01
   4.01135 2.0317540e+00 2.8088002e+00 2.7162598e+00 5.7020208e-01
   4.02635 1.9321519e+00 2.6536886e+00 2.5756984e+00 5.6706853e-01
   4.04135 1.7854420e+00 2.4347106e+00 2.3706761e+00 5.5093942e-01
   4.05635 1.6092771e+00 2.1795424e+00 2.1314675e+00 5.1682158e-01
   4.07135 1.4224250e+00 1.9148649e+00 1.8858992e+00 4.6651090e-01
   4.08635 1.2403944e+00 1.6612651e+00 1.6535288e+00 4.0638941e-01
   4.10135 1.0730523e+00 1.4306326e+00 1.4435302e+00 3.4499420e-01
   4.11635 9.2476812e-01 1.2267529e+00 1.2565379e+00 2.9101353e-01
   4.13135 7.9654010e-01 1.0485015e+00 1.0891171e+00 2.5200165e-01
   4.14635 6.8874470e-01 8.9395215e-01 9.3858845e-01 2.3369350e-01
   4.16135 6.0302016e-01 7.6343558e-01 8.0607063e-01 2.3955427e-01
   4.17635 5.4238388e-01 6.6025459e-01 6.9665504e-01 2.7024202e-01
   4.19135 5.0964883e-01 5.8897631e-01 6.1701186e-01 3.2295833e-01
   4.20635 5.0504898e-01 5.5234563e-01 5.7177941e-01 3.9102189e-01
   4.22135 5.2433413e-01 5.4839572e-01 5.6042391e-01 4.6418275e-01
   4.23635 5.5835561e-01 5.6913668e-01 5.7588643e-01 5.3004372e-01
   4.25135 5.9450166e-01 6.0147220e-01 6.0553483e-01 5.7649794e-01
   4.26635 6.1956224e-01 6.3007356e-01 6.3406270e-01 5.9455045e-01
   4.28135 6.2302249e-01 6.4118501e-01 6.4731001e-01 5.8057245e-01
   4.29635 5.9962249e-01 6.2600547e-01 6.3570845e-01 5.3715355e-01
   4.31135 5.5032919e-01 5.8249606e-01 5.9624732e-01 4.7224418e-01
   4.32635 4.8150107e-01 5.1510946e-01 5.3243900e-01 3.9695474e-01
   4.34135 4.0270078e-01 4.3274366e-01 4.5250857e-01 3.2285011e-01
   4.35635 3.2403092e-01 3.4583561e-01 3.6663160e-01 2.5962556e-01
   4.37135 2.5387976e-01 2.6367835e-01 2.8425358e-01 2.1370736e-01
   4.38635 1.9762870e-01 1.9275396e-01 2.1229952e-01 1.8783263e-01
   4.40135 1.5741371e-01 1.3633518e-01 1.5459186e-01 1.8131409e-01
   4.41635 1.3268283e-01 9.5109007e-02 1.1230632e-01 1.9063317e-01
   4.43135 1.2116684e-01 6.8317661e-02 8.5012378e-02 2.1017047e-01
   4.44635 1.1993973e-01 5.4919217e-02 7.1815850e-02 2.3308411e-01
   4.46135 1.2636368e-01 5.4433801e-02 7.2252254e-02 2.5240498e-01
   4.47635 1.3878688e-01 6.7325494e-02 8.6743657e-02 2.6229148e-01
   4.49135 1.5687748e-01 9.4899158e-02 1.1655069e-01 2.5918260e-01
   4.50635 1.8149534e-01 1.3877104e-01 1.6323301e-01 2.4248199e-01
   4.52135 2.1409213e-01 2.0004534e-01 2.2772560e-01 2.1450544e-01
   4.53635 2.5579658e-01 2.7841872e-01 3.0927249e-01 1.7969852e-01
   4.55135 3.0650953e-01 3.7150962e-01 4.0459114e-01 1.4342783e-01
   4.56635 3.6439184e-01 4.7470012e-01 5.0767120e-01 1.1080420e-01
   4.58135 4.2600497e-01 5.8163157e-01 6.1045092e-01 8.5932432e-02
   4.59635 4.8708463e-01 6.8523236e-01 7.0427149e-01 7.1750042e-02
   4.61135 5.4362240e-01 7.7889323e-01 7.8162979e-01 7.0344182e-02
   4.62635 5.9276647e-01 8.5730343e-01 8.3755384e-01 8.3442141e-02
   4.64135 6.3313823e-01 9.1662535e-01 8.7007105e-01 1.1271828e-01
   4.65635 6.6446497e-01 9.5406567e-01 8.7968370e-01 1.5964555e-01
   4.67135 6.8678671e-01 9.6728850e-01 8.6826415e-01 2.2480747e-01
   4.68635 6.9970330e-01 9.5424957e-01 8.3803090e-01 3.0682942e-01
   4.70135 7.0207365e-01 9.1378087e-01 7.9111674e-01 4.0132333e-01
   4.71635 6.9230917e-01 8.4674185e-01 7.2980733e-01 5.0037833e-01
   4.73135 6.6909056e-01 7.5709456e-01 6.5710401e-01 5.9307311e-01
   4.74635 6.3215468e-01 6.5216751e-01 5.7711026e-01 6.6718626e-01
   4.76135 5.8281561e-01 5.4173024e-01 4.9491085e-01 7.1180572e-01
   4.77635 5.2404364e-01 4.3609760e-01 4.1594714e-01 7.2008617e-01
   4.79135 4.6011248e-01 3.4396266e-01 3.4516161e-01 6.9121316e-01
   4.80635 3.9595243e-01 2.7075687e-01 2.8625170e-01 6.3084871e-01
   4.82135 3.3639663e-01 2.1804461e-01 2.4125732e-01 5.4988796e-01
   4.83635 2.8550227e-01 1.8398925e-01 2.1052633e-01 4.6199121e-01
   4.85135 2.4609193e-01 1.6454360e-01 1.9296925e-01 3.8076295e-01
   4.86635 2.1959658e-01 1.5487011e-01 1.8646880e-01 3.1745085e-01
   4.88135 2.0619383e-01 1.5057221e-01 1.8832840e-01 2.7968087e-01
   4.89635 2.0514263e-01 1.4850014e-01 1.9568246e-01 2.7124529e-01
   4.91135 2.1515463e-01 1.4706765e-01 2.0582691e-01 2.9256934e-01
   4.92635 2.3464478e-01 1.4613003e-01 2.1645715e-01 3.4134716e-01
   4.94135 2.6177581e-01 1.4653867e-01 2.2582420e-01 4.1296457e-01
   4.95635 2.9432799e-01 1.4953461e-01 2.3283688e-01 5.0061247e-01
   4.97135 3.2954018e-01 1.5618145e-01 2.3714178e-01 5.9529732e-01
   4.98635 3.6413005e-01 1.6704675e-01 2.3920398e-01 6.8613944e-01
   5.00135 3.9466907e-01 1.8228669e-01 2.4039723e-01 7.6132331e-01
   5.01635 4.1835256e-01 2.0215554e-01 2.4309471e-01 8.0980742e-01
   5.03135 4.3399996e-01 2.2777297e-01 2.5072620e-01 8.2350071e-01
   5.04635 4.4292750e-01 2.6180365e-01 2.6772680e-01 7.9925205e-01
   5.06135 4.4925567e-01 3.0862280e-01 2.9925748e-01 7.3988674e-01
   5.07635 4.5932135e-01 3.7363103e-01 3.5056296e-01 6.5377006e-01
   5.09135 4.8015232e-01 4.6165788e-01 4.2589389e-01 5.5290520e-01
   5.10635 5.1733418e-01 5.7478639e-01 5.2707592e-01 4.5014022e-01
   5.12135 5.7290021e-01 7.1028940e-01 6.5202453e-01 3.5638671e-01
   5.13635 6.4396710e-01 8.5951472e-01 7.9369094e-01 2.7869565e-01
   5.15135 7.2266404e-01 1.0083692e+00 9.3997535e-01 2.1964753e-01
   5.16635 7.9751326e-01 1.1395527e+00 1.0749822e+00 1.7800491e-01
   5.18135 8.5595044e-01 1.2360571e+00 1.1816191e+00 1.5017513e-01
   5.19635 8.8729045e-01 1.2849443e+00 1.2450537e+00 1.3187339e-01
   5.21135 8.8528060e-01 1.2802637e+00 1.2561168e+00 1.1946127e-01
   5.22635 8.4950074e-01 1.2242424e+00 1.2135898e+00 1.1066999e-01
   5.24135 7.8523137e-01 1.1264534e+00 1.1245614e+00 1.0467931e-01
   5.25635 7.0189806e-01 1.0013148e+00 1.0026597e+00 1.0171969e-01
   5.27135 6.1064018e-01 8.6474939e-01 8.6471824e-01 1.0245290e-01
   5.28635 5.2178371e-01 7.3099764e-01 7.2698300e-01 1.0737049e-01
   5.30135 4.4293948e-01 6.1039930e-01 6.0204782e-01 1.1637132e-01
   5.31635 3.7814048e-01 5.0853756e-01 4.9729714e-01 1.2858673e-01
   5.33135 3.2802301e-01 4.2665338e-01 4.1496397e-01 1.4245167e-01
   5.34635 2.9072664e-01 3.6287226e-01 3.5333108e-01 1.5597659e-01
   5.36135 2.6305784e-01 3.1366341e-01 3.0836228e-01 1.6714783e-01
   5.37635 2.4153670e-01 2.7507459e-01 2.7517719e-01 1.7435830e-01
   5.39135 2.2313205e-01 2.4354115e-01 2.4910289e-01 1.7675212e-01
   5.40635 2.0566628e-01 2.1630157e-01 2.2632008e-01 1.7437720e-01
   5.42135 1.8796280e-01 1.9155862e-01 2.0423462e-01 1.6809517e-01
   5.43635 1.6981568e-01 1.6850155e-01 1.8165927e-01 1.5928622e-01
   5.45135 1.5183006e-01 1.4722410e-01 1.5879760e-01 1.4946847e-01
   5.46635 1.3516209e-01 1.2852160e-01 1.3698553e-01 1.3997915e-01
   5.48135 1.2119336e-01 1.1356301e-01 1.1819819e-01 1.3181887e-01
   5.49635 1.1119297e-01 1.0348846e-01 1.0442449e-01 1.2566597e-01
   5.51135 1.0602944e-01 9.9031120e-02 9.7078700e-02 1.2197850e-01
   5.52635 1.0598560e-01 1.0027037e-01 9.6616635e-02 1.2106978e-01
   5.54135 1.1071069e-01 1.0659003e-01 1.0245863e-01 1.2308342e-01
   5.55635 1.1932025e-01 1.1685752e-01 1.1322685e-01 1.2787639e-01
   5.57135 1.3062778e-01 1.2977648e-01 1.2721481e-01 1.3489203e-01
   5.58635 1.4345805e-01 1.4430849e-01 1.4294132e-01 1.4312433e-01
   5.60135 1.5695344e-01 1.6002021e-01 1.5960875e-01 1.5123135e-01
   5.61635 1.7076094e-01 1.7720890e-01 1.7729650e-01 1.5777740e-01
   5.63135 1.8500335e-01 1.9670888e-01 1.9678466e-01 1.6151652e-01
   5.64635 2.0000677e-01 2.1938641e-01 2.1902048e-01 1.6161343e-01
   5.66135 2.1586187e-01 2.4546434e-01 2.4438384e-01 1.5773743e-01
   5.67635 2.3199311e-01 2.7392379e-01 2.7202243e-01 1.5003311e-01
   5.69135 2.4694273e-01 3.0225153e-01 2.9955120e-01 1.3902547e-01
   5.70635 2.5851402e-01 3.2670738e-01 3.2330770e-01 1.2552700e-01
   5.72135 2.6427681e-01 3.4309848e-01 3.3915040e-01 1.1058154e-01
   5.73635 2.6227852e-01 3.4784185e-01 3.4356075e-01 9.5432960e-02
   5.75135 2.5170354e-01 3.3896380e-01 3.3466882e-01 8.1478008e-02
   5.76635 2.3323194e-01 3.1669157e-01 3.1283879e-01 7.0165452e-02
   5.78135 2.0896357e-01 2.8344142e-01 2.8062023e-01 6.2829063e-02
   5.79635 1.8193984e-01 2.4323295e-01 2.4211502e-01 6.0471551e-02
   5.81135 1.5543955e-01 2.0076516e-01 2.0201563e-01 6.3537866e-02
   5.82635 1.3229222e-01 1.6049130e-01 1.6465587e-01 7.1729493e-02
   5.84135 1.1442800e-01 1.2599985e-01 1.3336441e-01 8.3919743e-02
   5.85635 1.0279373e-01 9.9876720e-02 1.1027383e-01 9.8230640e-02
   5.87135 9.7650307e-02 8.4052309e-02 9.6584722e-02 1.1231389e-01
   5.88635 9.9160224e-02 8.0478738e-02 9.3168069e-02 1.2383387e-01
   5.90135 1.0808851e-01 9.1863595e-02 1.0131457e-01 1.3108738e-01
   5.91635 1.2637697e-01 1.2210982e-01 1.2338421e-01 1.3363688e-01
