# Photoabsorption spectrum from real-time propagation
# GPAW version: 20.1.0
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 1e-05, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   10.000000    -0.0000000000e+00     1.9818356041e-02    -0.0000000000e+00
   10.050000     0.0000000000e+00     1.6938935037e-02    -0.0000000000e+00
   10.100000    -0.0000000000e+00     1.1763286607e-02    -0.0000000000e+00
   10.150000    -0.0000000000e+00     9.2271760570e-03     0.0000000000e+00
   10.200000    -0.0000000000e+00     9.7110858105e-03     0.0000000000e+00
   10.250000    -0.0000000000e+00     9.6051387349e-03     0.0000000000e+00
   10.300000    -0.0000000000e+00     6.8737583937e-03     0.0000000000e+00
   10.350000    -0.0000000000e+00     5.1237963399e-03     0.0000000000e+00
   10.400000    -0.0000000000e+00     7.3335818102e-03     0.0000000000e+00
   10.450000    -0.0000000000e+00     1.0491582655e-02     0.0000000000e+00
   10.500000     0.0000000000e+00     1.1277487699e-02    -0.0000000000e+00
   10.550000     0.0000000000e+00     9.5442878785e-03    -0.0000000000e+00
   10.600000     0.0000000000e+00     8.9701199363e-03    -0.0000000000e+00
   10.650000     0.0000000000e+00     1.0478647352e-02     0.0000000000e+00
   10.700000     0.0000000000e+00     1.1191694794e-02     0.0000000000e+00
   10.750000     0.0000000000e+00     9.7144437582e-03     0.0000000000e+00
   10.800000     0.0000000000e+00     9.5675490179e-03     0.0000000000e+00
   10.850000     0.0000000000e+00     1.0968907655e-02     0.0000000000e+00
   10.900000    -0.0000000000e+00     1.0987619565e-02     0.0000000000e+00
   10.950000    -0.0000000000e+00     1.0503277441e-02    -0.0000000000e+00
   11.000000     0.0000000000e+00     1.1329310896e-02    -0.0000000000e+00
   11.050000     0.0000000000e+00     1.2396038982e-02    -0.0000000000e+00
   11.100000     0.0000000000e+00     1.1109400874e-02    -0.0000000000e+00
   11.150000    -0.0000000000e+00     9.0354433488e-03    -0.0000000000e+00
