# Kick = [    0.000000000000e+00,     0.000000000000e+00,     1.000000000000e-05]
#            time            norm                    dmx                    dmy                    dmz
         32.24627121       9.71445147e-16    -1.214351137888e-03     1.968580689958e-03     3.599010363275e-03
         33.48651241       1.36002321e-15    -1.213896095763e-03     1.966855475488e-03     3.522556990827e-03
         34.72675361      -8.32667268e-17    -1.213330872716e-03     1.964728238597e-03     3.447683232011e-03
         35.96699481      -5.55111512e-16    -1.212662433439e-03     1.962225521410e-03     3.375269947977e-03
         37.20723601       2.26207941e-15    -1.211894502026e-03     1.959366842819e-03     3.306110338416e-03
         38.44747721       7.91033905e-16    -1.211030045956e-03     1.956169538298e-03     3.240965359582e-03
         39.68771841       4.05231404e-15    -1.210070593642e-03     1.952662176318e-03     3.180547331742e-03
         40.92795961       1.84574578e-15    -1.209024389903e-03     1.948896725228e-03     3.125485694780e-03
         42.16820081       6.24500451e-16    -1.207918127198e-03     1.944947122917e-03     3.076382870376e-03
         43.40844201       3.26128013e-15    -1.206789119939e-03     1.940889530481e-03     3.033778581997e-03
         44.64868321      -6.10622664e-16    -1.205663586778e-03     1.936776131251e-03     2.998019818708e-03
         45.88892441       1.47104551e-15    -1.204539345876e-03     1.932644589474e-03     2.969340873083e-03
         47.12916561      -1.38777878e-16    -1.203396434888e-03     1.928528188318e-03     2.948074957229e-03
         48.36940681       5.82867088e-16    -1.202238354810e-03     1.924452699154e-03     2.934513640044e-03
         49.60964801       2.96984659e-15    -1.201117410375e-03     1.920467807230e-03     2.928726370595e-03
         50.84988921       9.57567359e-16    -1.200084292587e-03     1.916659103044e-03     2.930683493992e-03
         52.09013041      -9.15933995e-16    -1.199115715455e-03     1.913074078256e-03     2.940352708562e-03
         53.33037161      -1.59594560e-15    -1.198166597107e-03     1.909789627099e-03     2.957554286017e-03
         54.57061281      -2.34534614e-15    -1.197253339161e-03     1.906897820883e-03     2.981937792037e-03
         55.81085401       3.06699111e-15    -1.196459028244e-03     1.904425868965e-03     3.013252261358e-03
         57.05109521       3.45556916e-15    -1.195842098630e-03     1.902375273713e-03     3.051244987241e-03
         58.29133642       5.68989300e-16    -1.195400027466e-03     1.900816753015e-03     3.095460040689e-03
         59.53157762       1.85962357e-15    -1.195109421354e-03     1.899829830788e-03     3.145206261985e-03
         60.77181882      -2.26207941e-15    -1.194937319543e-03     1.899416806956e-03     3.199706434331e-03
         62.01206002       2.27595720e-15    -1.194850942779e-03     1.899554243252e-03     3.258235344385e-03
         63.25230122      -1.38777878e-16    -1.194866044448e-03     1.900256360020e-03     3.320140246299e-03
         64.49254242       4.16333634e-17    -1.195045326803e-03     1.901525033715e-03     3.384621384103e-03
         65.73278362       1.69309011e-15    -1.195430666757e-03     1.903335164673e-03     3.450867205505e-03
         66.97302482      -9.15933995e-16    -1.196010867157e-03     1.905684881676e-03     3.518177513303e-03
         68.21326602       4.57966998e-16    -1.196760169663e-03     1.908611011273e-03     3.585832220251e-03
         69.45350722      -1.44328993e-15    -1.197666662369e-03     1.912133470768e-03     3.652990581938e-03
         70.69374842       2.44249065e-15    -1.198720986899e-03     1.916245456392e-03     3.718849160785e-03
         71.93398962       3.19189120e-16    -1.199912342288e-03     1.920890736008e-03     3.782488534391e-03
         73.17423082      -8.32667268e-17    -1.201244295494e-03     1.925954648223e-03     3.843005731236e-03
         74.41447202       1.60982339e-15    -1.202693763286e-03     1.931329275117e-03     3.899598151777e-03
         75.65471322       2.74780199e-15    -1.204221042361e-03     1.936955412237e-03     3.951562967565e-03
         76.89495442      -1.60982339e-15    -1.205818916084e-03     1.942786813078e-03     3.998233125072e-03
         78.13519562       3.88578059e-16    -1.207476845678e-03     1.948767668225e-03     4.039121366454e-03
         79.37543682       1.49880108e-15    -1.209147501639e-03     1.954833707847e-03     4.073828591500e-03
         80.61567802       8.32667268e-17    -1.210805175034e-03     1.960902303292e-03     4.101867195019e-03
         81.85591922       2.33146835e-15    -1.212453608259e-03     1.966885309730e-03     4.122785776496e-03
         83.09616042       3.45556916e-15    -1.214081284188e-03     1.972698257666e-03     4.136296342667e-03
         84.33640162       1.24900090e-15    -1.215670455752e-03     1.978260590212e-03     4.142198469245e-03
         85.57664282       2.87270208e-15    -1.217196564644e-03     1.983484217167e-03     4.140406721448e-03
         86.81688402      -8.32667268e-16    -1.218625361805e-03     1.988294693493e-03     4.131030892673e-03
         88.05712522       1.16573418e-15    -1.219941223420e-03     1.992596672910e-03     4.114107502393e-03
         89.29736642       1.06858966e-15    -1.221120663989e-03     1.996307383346e-03     4.089847206887e-03
         90.53760762       1.19348975e-15    -1.222136193054e-03     1.999368409094e-03     4.058561084689e-03
         91.77784882       1.04083409e-15    -1.222948425833e-03     2.001737892358e-03     4.020586888386e-03
         93.01809002       3.63598041e-15    -1.223555125588e-03     2.003411175346e-03     3.976363394280e-03
         94.25833122       1.66533454e-15    -1.223965225619e-03     2.004378231697e-03     3.926543038179e-03
         95.49857243       7.35522754e-16    -1.224175151360e-03     2.004577867558e-03     3.871817740374e-03
         96.73881363      -1.11022302e-16    -1.224160887395e-03     2.003978044271e-03     3.812933374789e-03
         97.97905483      -5.82867088e-16    -1.223912105671e-03     2.002593714989e-03     3.750757268209e-03
         99.21929603       1.94289029e-16    -1.223403002552e-03     2.000441051835e-03     3.686061197444e-03
        100.45953723      -3.19189120e-16    -1.222634197152e-03     1.997510796209e-03     3.619628157255e-03
        101.69977843       2.87270208e-15    -1.221642008733e-03     1.993858636566e-03     3.552517382150e-03
        102.94001963       3.38618023e-15    -1.220463017896e-03     1.989522075449e-03     3.485627082965e-03
        104.18026083       7.21644966e-16    -1.219060450149e-03     1.984530710149e-03     3.419695007839e-03
        105.42050203       5.96744876e-16    -1.217398295276e-03     1.978934538311e-03     3.355538724090e-03
        106.66074323       3.02535774e-15    -1.215526481157e-03     1.972831750709e-03     3.294151362641e-03
        107.90098443       3.27515792e-15    -1.213548553086e-03     1.966328251735e-03     3.236491800288e-03
        109.14122563       8.32667268e-17    -1.211527325829e-03     1.959548515261e-03     3.183498324978e-03
        110.38146683      -3.33066907e-16    -1.209453438478e-03     1.952565022616e-03     3.135838108459e-03
        111.62170803       9.02056208e-16    -1.207299525018e-03     1.945439951822e-03     3.094068585921e-03
        112.86194923       2.08166817e-16    -1.205069928169e-03     1.938229020008e-03     3.058699026087e-03
        114.10219043       1.36002321e-15    -1.202831390205e-03     1.931056148093e-03     3.030409018563e-03
        115.34243163       9.99200722e-16    -1.200677011230e-03     1.924066480330e-03     3.009685964210e-03
        116.58267283      -3.05311332e-16    -1.198690342689e-03     1.917390832136e-03     2.996852543652e-03
        117.82291403       6.38378239e-16    -1.196889366247e-03     1.911066164790e-03     2.991962266948e-03
        119.06315523       1.27675648e-15    -1.195266904372e-03     1.905143341053e-03     2.995042502755e-03
        120.30339643       6.93889390e-16    -1.193799675841e-03     1.899712239195e-03     3.006090109618e-03
        121.54363763       3.35842465e-15    -1.192484666560e-03     1.894836604525e-03     3.025056223553e-03
        122.78387883       3.85802501e-15    -1.191370289955e-03     1.890534356955e-03     3.051691242843e-03
        124.02412003      -6.66133815e-16    -1.190503167120e-03     1.886851549259e-03     3.085583155247e-03
        125.26436123       1.40165657e-15    -1.189880653964e-03     1.883856602444e-03     3.126233401633e-03
        126.50460243       2.22044605e-15    -1.189487971000e-03     1.881614068769e-03     3.173145060139e-03
        127.74484363       2.55351296e-15    -1.189324546527e-03     1.880191704281e-03     3.225766861268e-03
        128.98508483       2.73392420e-15    -1.189398503637e-03     1.879618455483e-03     3.283320774406e-03
        130.22532603       2.09554596e-15    -1.189695307535e-03     1.879861934526e-03     3.344871817847e-03
        131.46556723       3.71924713e-15    -1.190171788219e-03     1.880882529487e-03     3.409469518588e-03
        132.70580843       2.56739074e-15    -1.190786305118e-03     1.882670318786e-03     3.476190351689e-03
        133.94604964       1.47104551e-15    -1.191536612371e-03     1.885218369936e-03     3.544022514298e-03
        135.18629084      -5.55111512e-16    -1.192436247646e-03     1.888494098899e-03     3.611851431471e-03
        136.42653204       2.99760217e-15    -1.193501245239e-03     1.892438122659e-03     3.678585969975e-03
        137.66677324      -2.87270208e-15    -1.194736712393e-03     1.897015279241e-03     3.743236364792e-03
        138.90701444      -3.60822483e-16    -1.196113839370e-03     1.902204527316e-03     3.804852234134e-03
        140.14725564       2.85882429e-15    -1.197590870938e-03     1.907954475373e-03     3.862488251851e-03
        141.38749684       2.42861287e-15    -1.199150947027e-03     1.914223068013e-03     3.915274823767e-03
        142.62773804       2.63677968e-15    -1.200789654864e-03     1.920934082648e-03     3.962348011416e-03
        143.86797924       8.74300632e-16    -1.202496878864e-03     1.927980040118e-03     4.002848344180e-03
        145.10822044      -2.13717932e-15    -1.204267324593e-03     1.935255789697e-03     4.036056620440e-03
        146.34846164       4.10782519e-15    -1.206116058933e-03     1.942689992951e-03     4.061507259634e-03
        147.58870284       4.99600361e-15    -1.208042801527e-03     1.950164576709e-03     4.078857907894e-03
        148.82894404       2.40085729e-15    -1.210015804587e-03     1.957582759186e-03     4.087925004225e-03
        150.06918524       1.06858966e-15    -1.211985513851e-03     1.964898946930e-03     4.088714398174e-03
        151.30942644       1.66533454e-15    -1.213956393832e-03     1.972095206308e-03     4.081405895186e-03
        152.54966764       2.47024623e-15    -1.215938310940e-03     1.979036552160e-03     4.066141137796e-03
        153.78990884       2.02615702e-15    -1.217885411688e-03     1.985604298113e-03     4.043299722260e-03
        155.03015004       1.58206781e-15    -1.219718637326e-03     1.991675642898e-03     4.013244603954e-03
        156.27039124       3.28903571e-15    -1.221379575009e-03     1.997147998079e-03     3.976376106973e-03
        157.51063244       2.34534614e-15    -1.222817089777e-03     2.001991526279e-03     3.933421827022e-03
        158.75087364      -6.66133815e-16    -1.224027380236e-03     2.006130565555e-03     3.885305373489e-03
        159.99111484       1.84574578e-15    -1.225056404712e-03     2.009411320309e-03     3.832899377924e-03
        161.23135604       5.96744876e-16    -1.225876030932e-03     2.011756482808e-03     3.777117043213e-03
        162.47159724       2.23432384e-15    -1.226399141822e-03     2.013174585143e-03     3.718882244753e-03
        163.71183844       3.19189120e-15    -1.226596538947e-03     2.013639065000e-03     3.659072940910e-03
        164.95207964       3.42781359e-15    -1.226497977878e-03     2.013120540058e-03     3.598666335371e-03
        166.19232084       6.93889390e-16    -1.226116404336e-03     2.011627227205e-03     3.538654579305e-03
        167.43256204       2.28983499e-15    -1.225469072124e-03     2.009179881647e-03     3.479862377261e-03
        168.67280324       1.34614542e-15    -1.224575399134e-03     2.005801808812e-03     3.423082076025e-03
        169.91304444       2.24820162e-15    -1.223402592831e-03     2.001486287865e-03     3.369119612134e-03
        171.15328564      -1.33226763e-15    -1.221915607359e-03     1.996226006162e-03     3.318692005116e-03
        172.39352685       2.10942375e-15    -1.220148335161e-03     1.990124780050e-03     3.272443112184e-03
        173.63376805       9.43689571e-16    -1.218189253429e-03     1.983376062242e-03     3.230989975697e-03
        174.87400925       3.60822483e-16    -1.216104352964e-03     1.976130534492e-03     3.194842991960e-03
        176.11425045       8.88178420e-16    -1.213923459369e-03     1.968485344443e-03     3.164513241003e-03
        177.35449165      -1.60982339e-15    -1.211634986878e-03     1.960541194464e-03     3.140328017139e-03
        178.59473285       4.71844785e-16    -1.209214943804e-03     1.952407541400e-03     3.122336301041e-03
        179.83497405       1.23512311e-15    -1.206707943342e-03     1.944180331586e-03     3.110582038847e-03
        181.07521525       1.66533454e-15    -1.204218047762e-03     1.935929937787e-03     3.105173743750e-03
        182.31545645       1.16573418e-15    -1.201836004131e-03     1.927782312178e-03     3.106007393700e-03
        183.55569765       2.31759056e-15    -1.199582496099e-03     1.919877141409e-03     3.112881156325e-03
        184.79593885       6.93889390e-16    -1.197472806192e-03     1.912373585116e-03     3.125719103052e-03
        186.03618005       8.88178420e-16    -1.195529750530e-03     1.905390487795e-03     3.144419000300e-03
        187.27642125       1.09634524e-15    -1.193798111166e-03     1.899027390966e-03     3.168615768649e-03
        188.51666245      -2.04003481e-15    -1.192306316643e-03     1.893378096526e-03     3.197883472967e-03
        189.75690365      -1.58206781e-15    -1.191042830960e-03     1.888530684607e-03     3.231792502329e-03
        190.99714485       4.60742555e-15    -1.190012558183e-03     1.884546379678e-03     3.269788360818e-03
        192.23738605       6.93889390e-16    -1.189235768106e-03     1.881459371593e-03     3.311303132494e-03
        193.47762725       3.55271368e-15    -1.188723874747e-03     1.879276845644e-03     3.355910728447e-03
        194.71786845       2.26207941e-15    -1.188457895435e-03     1.877976415920e-03     3.403124361927e-03
        195.95810965       1.02695630e-15    -1.188409874489e-03     1.877570655240e-03     3.452289173670e-03
        197.19835085       1.69309011e-15    -1.188580395243e-03     1.878108703101e-03     3.502736448130e-03
        198.43859205       1.47104551e-15    -1.189008651409e-03     1.879588111527e-03     3.553805005876e-03
        199.67883325      -3.92741395e-15    -1.189706216215e-03     1.881975703041e-03     3.604721867586e-03
        200.91907445       1.88737914e-15    -1.190634944197e-03     1.885234660600e-03     3.654755748024e-03
        202.15931565       7.07767178e-16    -1.191755115805e-03     1.889339209963e-03     3.703322698950e-03
        203.39955685      -9.71445147e-17    -1.193035405588e-03     1.894227832966e-03     3.749803161417e-03
        204.63979805       1.38777878e-16    -1.194470008684e-03     1.899804307851e-03     3.793540690422e-03
        205.88003925       1.80411242e-16    -1.196066280714e-03     1.905977173091e-03     3.833958300781e-03
        207.12028045       2.26207941e-15    -1.197817243977e-03     1.912652790403e-03     3.870444512148e-03
        208.36052165       2.91433544e-16    -1.199725464396e-03     1.919759988922e-03     3.902468453828e-03
        209.60076286       2.08166817e-16    -1.201809795025e-03     1.927230012410e-03     3.929641393053e-03
        210.84100406       1.38777878e-16    -1.204031454868e-03     1.934976797796e-03     3.951746925202e-03
        212.08124526      -7.63278329e-16    -1.206322386616e-03     1.942868718279e-03     3.968507507114e-03
        213.32148646       1.44328993e-15    -1.208640021467e-03     1.950770521479e-03     3.979560742812e-03
        214.56172766       3.99680289e-15    -1.210957691341e-03     1.958589405467e-03     3.984694590187e-03
        215.80196886       4.44089210e-16    -1.213250169890e-03     1.966221632879e-03     3.983823495599e-03
        217.04221006      -9.85322934e-16    -1.215494786541e-03     1.973576083639e-03     3.977042281809e-03
        218.28245126      -5.55111512e-17    -1.217634090532e-03     1.980563103528e-03     3.964589227718e-03
        219.52269246      -1.22124533e-15    -1.219630440769e-03     1.987105638502e-03     3.946608865533e-03
        220.76293366       5.82867088e-16    -1.221477999632e-03     1.993127429211e-03     3.923174732370e-03
        222.00317486       2.96984659e-15    -1.223153533151e-03     1.998508693924e-03     3.894627833750e-03
        223.24341606       4.16333634e-16    -1.224588322478e-03     2.003088702208e-03     3.861491886703e-03
        224.48365726      -4.16333634e-17    -1.225752638787e-03     2.006758353140e-03     3.824224475725e-03
        225.72389846       1.33226763e-15    -1.226668132904e-03     2.009520641166e-03     3.783301191947e-03
        226.96413966       8.32667268e-17    -1.227330338275e-03     2.011413750800e-03     3.739232813497e-03
        228.20438086       2.77555756e-15    -1.227691912443e-03     2.012397129358e-03     3.692552676540e-03
        229.44462206       1.55431223e-15    -1.227703986085e-03     2.012375935048e-03     3.643882511757e-03
        230.68486326      -7.77156117e-16    -1.227337560520e-03     2.011291290005e-03     3.593886645529e-03
        231.92510446       1.02695630e-15    -1.226595715568e-03     2.009124341919e-03     3.543225357476e-03
        233.16534566       1.66533454e-15    -1.225507540509e-03     2.005887712555e-03     3.492630378842e-03
        234.40558686      -1.15185639e-15    -1.224118397168e-03     2.001652834400e-03     3.442832612708e-03
        235.64582806      -6.93889390e-17    -1.222457902228e-03     1.996493308359e-03     3.394478035307e-03
        236.88606926      -6.38378239e-16    -1.220519627890e-03     1.990466006750e-03     3.348243071276e-03
        238.12631046       3.19189120e-15    -1.218306246592e-03     1.983623212521e-03     3.304754536163e-03
        239.36655166       1.94289029e-16    -1.215887928707e-03     1.976032040422e-03     3.264555530857e-03
        240.60679286      -5.55111512e-17    -1.213320086027e-03     1.967735241890e-03     3.228037318942e-03
        241.84703406      -1.13797860e-15    -1.210607420053e-03     1.958834496470e-03     3.195750786014e-03
        243.08727526       2.37310172e-15    -1.207786089745e-03     1.949514616061e-03     3.168307199367e-03
        244.32751646       2.24820162e-15    -1.204922647212e-03     1.939966861472e-03     3.146164849780e-03
        245.56775766       3.33066907e-15    -1.202065521848e-03     1.930333163524e-03     3.129656656540e-03
        246.80799886       8.88178420e-16    -1.199285042062e-03     1.920803169822e-03     3.119084586241e-03
        248.04824007       2.65065747e-15    -1.196648431971e-03     1.911520068999e-03     3.114467550469e-03
        249.28848127      -8.18789481e-16    -1.194188196424e-03     1.902620099171e-03     3.115808722480e-03
        250.52872247       2.22044605e-16    -1.191910739688e-03     1.894243632879e-03     3.123179552392e-03
        251.76896367      -7.07767178e-16    -1.189845035526e-03     1.886553038198e-03     3.136531402270e-03
        253.00920487       6.66133815e-16    -1.188038141036e-03     1.879696065629e-03     3.155644819590e-03
        254.24944607       2.30371278e-15    -1.186537807742e-03     1.873833794427e-03     3.180336129671e-03
        255.48968727       2.04003481e-15    -1.185376625668e-03     1.869111030311e-03     3.210361452411e-03
        256.72992847       7.77156117e-16    -1.184575620143e-03     1.865599256036e-03     3.245237979452e-03
        257.97016967      -5.55111512e-16    -1.184150277898e-03     1.863373174698e-03     3.284485512721e-03
        259.21041087       3.33066907e-16    -1.184101279056e-03     1.862553524098e-03     3.327721304943e-03
        260.45065207       2.96984659e-15    -1.184426444067e-03     1.863232592880e-03     3.374399737661e-03
        261.69089327       3.80251386e-15    -1.185154786205e-03     1.865414069488e-03     3.423836374223e-03
        262.93113447       2.08166817e-15    -1.186293342105e-03     1.869024456009e-03     3.475384814373e-03
        264.17137567       5.27355937e-16    -1.187782725043e-03     1.873974542438e-03     3.528396284337e-03
        265.41161687       5.27355937e-16    -1.189578025787e-03     1.880155050976e-03     3.582043750545e-03
        266.65185807       1.38777878e-16    -1.191646803430e-03     1.887483509668e-03     3.635746301091e-03
        267.89209927       1.01307851e-15    -1.193939316000e-03     1.895855990679e-03     3.688816841827e-03
        269.13234047      -1.41553436e-15    -1.196445818063e-03     1.905150264625e-03     3.740468898435e-03
        270.37258167      -4.16333634e-17    -1.199190977857e-03     1.915192827056e-03     3.789866557611e-03
        271.61282287      -7.77156117e-16    -1.202103773205e-03     1.925792174942e-03     3.836219782543e-03
        272.85306407       1.08246745e-15    -1.205069045875e-03     1.936725821017e-03     3.878846183334e-03
        274.09330527      -6.93889390e-17    -1.208020486190e-03     1.947787932976e-03     3.917186582865e-03
        275.33354647       2.77555756e-16    -1.210921955842e-03     1.958806554557e-03     3.950773334685e-03
        276.57378767       7.49400542e-16    -1.213742148166e-03     1.969661753484e-03     3.979155288850e-03
        277.81402887       3.08086889e-15    -1.216483859996e-03     1.980165246378e-03     4.001796951069e-03
        279.05427007       9.15933995e-16    -1.219113519134e-03     1.990123821706e-03     4.018232852152e-03
        280.29451127       1.91513472e-15    -1.221562538747e-03     1.999373384710e-03     4.028248206551e-03
        281.53475247       2.04003481e-15    -1.223772242949e-03     2.007727051896e-03     4.031663762964e-03
        282.77499367       2.76167977e-15    -1.225722543808e-03     2.015061924085e-03     4.028469031229e-03
        284.01523487       3.19189120e-16    -1.227400723171e-03     2.021321372037e-03     4.018753948239e-03
        285.25547607       3.02535774e-15    -1.228799756541e-03     2.026420748550e-03     4.002608720127e-03
        286.49571728       3.76088050e-15    -1.229902414334e-03     2.030273319759e-03     3.980157625820e-03
        287.73595848       2.08166817e-15    -1.230663891711e-03     2.032875637611e-03     3.951755136770e-03
        288.97619968       3.16413562e-15    -1.231098678663e-03     2.034224529051e-03     3.917854180898e-03
        290.21644088       2.49800181e-16    -1.231243773626e-03     2.034286839505e-03     3.878926650878e-03
        291.45668208       1.77635684e-15    -1.231084748910e-03     2.033058774461e-03     3.835495224595e-03
        292.69692328       9.99200722e-16    -1.230602401161e-03     2.030597866590e-03     3.788182372851e-03
        293.93716448      -3.46944695e-16    -1.229809933828e-03     2.026950965721e-03     3.737572801930e-03
        295.17740568       2.27595720e-15    -1.228689322255e-03     2.022185041824e-03     3.684371058233e-03
        296.41764688       1.36002321e-15    -1.227232985819e-03     2.016423025928e-03     3.629462106041e-03
        297.65788808       1.17961196e-15    -1.225487265372e-03     2.009755408310e-03     3.573714897554e-03
        298.89812928       1.55431223e-15    -1.223496512615e-03     2.002236140543e-03     3.518042425391e-03
        300.13837048       2.77555756e-16    -1.221275690451e-03     1.993945196064e-03     3.463258274379e-03
        301.37861168      -2.66453526e-15    -1.218836837232e-03     1.984990218745e-03     3.409944574423e-03
        302.61885288       2.49800181e-16    -1.216220673688e-03     1.975463855421e-03     3.358762968066e-03
        303.85909408       4.28823643e-15    -1.213476512475e-03     1.965480630589e-03     3.310498314904e-03
        305.09933528      -7.77156117e-16    -1.210629181291e-03     1.955170914312e-03     3.265848030819e-03
        306.33957648       1.63757896e-15    -1.207699971661e-03     1.944647342909e-03     3.225442463733e-03
        307.57981768       1.92901251e-15    -1.204738569208e-03     1.934039678215e-03     3.189900110007e-03
        308.82005888       1.66533454e-16    -1.201779936502e-03     1.923527670394e-03     3.159760756508e-03
        310.06030008      -4.57966998e-16    -1.198841965712e-03     1.913258635899e-03     3.135356878667e-03
        311.30054128       3.49720253e-15    -1.195966657396e-03     1.903292643906e-03     3.116803513078e-03
        312.54078248       8.74300632e-16    -1.193211980880e-03     1.893686180684e-03     3.104217299246e-03
        313.78102368       2.24820162e-15    -1.190617210518e-03     1.884522392408e-03     3.097574869730e-03
        315.02126488       2.35922393e-16    -1.188206183332e-03     1.875966608336e-03     3.096904277463e-03
        316.26150608      -7.07767178e-16    -1.185987831180e-03     1.868202864408e-03     3.102280294426e-03
        317.50174728      -6.24500451e-16    -1.183970070080e-03     1.861354340305e-03     3.113602010810e-03
        318.74198848      -8.60422844e-16    -1.182196676581e-03     1.855465205631e-03     3.130629932455e-03
        319.98222968       1.41553436e-15    -1.180752424480e-03     1.850580552607e-03     3.153026987812e-03
        321.22247088       3.12250226e-15    -1.179694201384e-03     1.846770830562e-03     3.180326720139e-03
        322.46271208       1.76247905e-15    -1.179017766317e-03     1.844115645191e-03     3.212035244750e-03
        323.70295329      -4.85722573e-16    -1.178697478077e-03     1.842694623797e-03     3.247716404144e-03
        324.94319449       3.88578059e-16    -1.178731569157e-03     1.842574389943e-03     3.286787127216e-03
        326.18343569       3.69149156e-15    -1.179139452796e-03     1.843779302003e-03     3.328693914143e-03
        327.42367689       6.10622664e-16    -1.179956178731e-03     1.846304239304e-03     3.373015809483e-03
        328.66391809      -2.08166817e-16    -1.181185996030e-03     1.850134734791e-03     3.419245081310e-03
        329.90415929       1.24900090e-15    -1.182777040915e-03     1.855254896986e-03     3.466752802205e-03
        331.14440049       6.10622664e-16    -1.184679733757e-03     1.861631438861e-03     3.514979294574e-03
        332.38464169       3.40005801e-15    -1.186888294203e-03     1.869176561488e-03     3.563308338506e-03
        333.62488289       3.60822483e-16    -1.189385153495e-03     1.877805648540e-03     3.611144793381e-03
        334.86512409       2.33146835e-15    -1.192122891332e-03     1.887413669055e-03     3.657903417973e-03
        336.10536529       1.94289029e-15    -1.195061580991e-03     1.897867772685e-03     3.703144238649e-03
        337.34560649      -1.19348975e-15    -1.198168513422e-03     1.909046374910e-03     3.746487377305e-03
        338.58584769       2.13717932e-15    -1.201385518119e-03     1.920801253899e-03     3.787214544841e-03
        339.82608889       3.89965837e-15    -1.204668167939e-03     1.932985115038e-03     3.824842893657e-03
        341.06633009       1.15185639e-15    -1.208011441854e-03     1.945412713510e-03     3.859024084529e-03
        342.30657129       4.30211422e-16    -1.211403113885e-03     1.957870537242e-03     3.889280989171e-03
        343.54681249       3.88578059e-16    -1.214815877463e-03     1.970287283732e-03     3.915495218827e-03
        344.78705369       4.01068068e-15    -1.218159865351e-03     1.982433676095e-03     3.937246619023e-03
        346.02729489      -3.15025783e-15    -1.221384165949e-03     1.994193771154e-03     3.954401355174e-03
        347.26753609      -1.88737914e-15    -1.224441531160e-03     2.005404033504e-03     3.966721441323e-03
        348.50777729       2.65065747e-15    -1.227311358421e-03     2.015869605859e-03     3.973988164074e-03
        349.74801849       9.15933995e-16    -1.229971020413e-03     2.025453693233e-03     3.976126295399e-03
        350.98825969       3.08086889e-15    -1.232348164614e-03     2.034092992220e-03     3.973206223450e-03
        352.22850089      -8.74300632e-16    -1.234376398049e-03     2.041662731941e-03     3.965271313419e-03
        353.46874209       1.87350135e-15    -1.236053330688e-03     2.048026017086e-03     3.952459384590e-03
        354.70898329       2.72004641e-15    -1.237390560594e-03     2.053092827362e-03     3.935025432932e-03
        355.94922449       1.59594560e-15    -1.238371606736e-03     2.056747045413e-03     3.913273459590e-03
        357.18946569       1.66533454e-16    -1.238964710255e-03     2.058912096364e-03     3.887489956114e-03
        358.42970689       2.38697950e-15    -1.239140267606e-03     2.059575174037e-03     3.857968664722e-03
        359.66994809       8.60422844e-16    -1.238880879666e-03     2.058709350631e-03     3.824959987440e-03
        360.91018929       1.31838984e-15    -1.238180699588e-03     2.056320884618e-03     3.788784732481e-03
        362.15043050      -1.65145675e-15    -1.237050767608e-03     2.052479205227e-03     3.749974187572e-03
